300 3 1
0.8057706441114456 0.2129699637419561 0.006760481598864554 1
0.8664676988414368 0.8773771714674355 0.08569969965056667 1
0.3987884605699187 0.9346210761878156 0.7458527584428806 1
0.2717844203710129 0.26077669859334385 0.14796246893215104 0
0.9020853450271219 0.26092320389641455 0.23643849894970814 1
0.02489139944208274 0.9606765320784846 0.6184454774346143 1
0.11370911454611621 0.10843679088331082 0.3139655797347335 0
0.6197811624291364 0.11068517772357789 0.8093934611935983 1
0.33297327654269115 0.23586481017803118 0.6981339039787928 1
0.6158265312647 0.24891869690645252 0.22260524783079672 1
0.6696583513922245 0.7811347953173978 0.7206577170592176 1
0.6430192844051268 0.03772049320921922 0.8275022328929902 1
0.0600760685491003 0.2854752330146383 0.6158953284561052 1
0.2527326181939735 0.27687097529709825 0.7961307175184948 1
0.8129469078983017 0.8090078746207838 0.8745407592361997 1
0.25945429947706555 0.19436492225522561 0.06317981331397682 0
0.6227778484539958 0.052348239995139045 0.28008614430121304 1
0.07324052275007575 0.009904330638795145 0.6338939917921126 1
0.01634747618415211 0.7008172482709936 0.7658090095484574 1
0.2163157909997675 0.14091160089256016 0.05038272566959123 0
0.002176931672001614 0.1935002093495629 0.1609969155240525 0
0.3064994165866046 0.7423542431439201 0.08823045585322642 1
0.8351009750032902 0.1755583256194697 0.6844378362643023 1
0.17214445936738731 0.28437179377580746 0.8907244512303462 1
0.012068353001503995 0.2937923018882339 0.1000089692662045 0
0.9544285728368146 0.34755863516037466 0.8649740421904518 1
0.8472396991722382 0.917381881388049 0.1973337798623479 1
0.049613801974873195 0.8326955230195662 0.8077247358395221 1
0.6458297960230697 0.7442490874274212 0.9414196300532096 1
0.3292710003003291 0.07492730282966309 0.14105211020369868 0
0.8776594435390784 0.32165473376323617 0.3215072041432635 1
0.9102854771018712 0.9654357833931357 0.23840979903137383 1
0.05276132553072366 0.7373088246296312 0.9001039033534117 1
0.7422155966389441 0.06513160833048304 0.9728904903115528 1
0.8424997119284434 0.06878000055207523 0.8162711269287437 1
0.9838509337651469 0.202831533577981 0.8286843422264434 1
0.2964709842406702 0.37030087156095637 0.9462150317894051 1
0.7373584966188974 0.22716571317935552 0.20475343876949337 1
0.022981321752330697 0.3796170691735188 0.3331935855713435 0
0.793978512494676 0.8552690125111239 0.3488889460173972 1
0.7794119018454103 0.6342523679031202 0.7821801737040593 1
0.0013298730728437125 0.7159615373857839 0.7118378139342597 1
0.6816709891690409 0.7721074008574638 0.27310812676254637 1
0.8285647245384 0.1279856181791933 0.8241305144290477 1
0.32602094015681304 0.017891226670662008 0.6933457083328984 1
0.8122772248645208 0.7421531192301459 0.0007591341485242431 1
0.8633570516337177 0.2310581004456297 0.7671672282103974 1
0.3969917206368295 0.825697409277894 0.147068995225329 1
0.9902528203495383 0.22842596612069688 0.2641794253695039 1
0.770568758471131 0.9137530441177117 0.6714359256071568 1
0.07296633498162941 0.9116286042442441 0.014209354393679652 1
0.8994407211380483 0.8633280786627421 0.6931480050264363 1
0.08993258391099035 0.9298604095697969 0.2519478947716963 1
0.06647686425452493 0.15228065287526216 0.09174011494140177 0
0.22981489446521075 0.07653649760422221 0.10322738793664976 0
0.3131287983877302 0.8934839300139465 0.6339694211930875 1
0.08750826449981886 0.730209110253373 0.8302532488555501 1
0.676901568325493 0.9079135162906389 0.12724217677258365 1
0.9403000177867502 0.2331654521541805 0.8308844006724995 1
0.7651385372127539 0.07177003803922988 0.2824531884850602 1
0.752427249589749 0.8684418909720165 0.03415059940486043 1
0.6578069785422245 0.8571598653012477 0.8288404170122712 1
0.7274891157443267 0.7284645889305272 0.28276369388206846 1
0.9665379827931833 0.27876200072739854 0.00638701996166946 1
0.918422888557433 0.020088408759899368 0.8709495435327843 1
0.9710700054428548 0.2631935222090659 0.9788329620617053 1
0.6932913495525761 0.07609982494883216 0.8463982036069633 1
0.23745069247031303 0.36388419233537506 0.924353421522267 1
0.3417070489615508 0.8269960804055982 0.3362568984565074 1
0.2598838242307959 0.12573751908601305 0.2620452176056285 0
0.18124758408572106 0.7653037172307722 0.37982137401373417 1
0.37391557251435015 0.7935438006598553 0.9359141327387899 1
0.7456048322423754 0.15087424461394527 0.8246585610206988 1
0.22074550227120504 0.21392302501023852 0.9264909588394739 1
0.17671489244939953 0.10446634062969495 0.7533015964452665 1
0.26322509177195974 0.6184422788051728 0.12962499930781024 1
0.10992452874882619 0.923433922466252 0.8437553882042401 1
0.18915490724040485 0.3922740461759726 0.9128920816785934 1
0.22497727606555384 0.12276910071670599 0.1512246065984596 0
0.3157208136834485 0.011956416853183494 0.04018874095477054 0
0.24350437906668343 0.00805622305031961 0.3806993321037896 0
0.9005278091712724 0.21343916664163454 0.09863062300742675 1
0.6856281233598441 0.7634025597239722 0.9702098472895809 1
0.9567172531577547 0.7292116913143009 0.7843126047442215 1
0.0701720748462753 0.6744309395591702 0.1300642006695677 1
0.8343108647023164 0.6074301945058559 0.6124499580501948 1
0.8273244010750009 0.7584622572715015 0.7866494296752454 1
0.6115916615106922 0.6563211288329522 0.3543596784134483 1
0.7791781737161888 0.36007544527388646 0.1560410405361976 1
0.29795349916500113 0.8979410700543055 0.35510161287603503 1
0.8354706752562125 0.8711146337134874 0.1492869874618552 1
0.07333576936337594 0.08247996259048196 0.1991609306940435 0
0.905854759951188 0.6766936830644541 0.004577555565172475 1
0.9644416097158606 0.12195817954804833 0.7560733979985328 1
0.7229657313608622 0.17751631421062353 0.3260180024273467 1
0.09018326687351519 0.7819640415834832 0.803274315930019 1
0.37197018790977476 0.20658184795001666 0.8241473375375103 1
0.1025498832563062 0.2923027164816354 0.13395971080670765 0
0.11257209547480906 0.680689332449862 0.8491671665777719 1
0.3384436113719447 0.32604916679256557 0.015356848320284056 0
0.6013679870269059 0.058882571261241856 0.271852182506681 1
0.8734267889563149 0.052353976604234576 0.8131737246743813 1
0.35673728286495443 0.7117419465382412 0.3249377106058632 1
0.12324697906968818 0.20987694888400554 0.03344627272060752 0
0.3982448298027582 0.03553529809465261 0.8383457628650587 1
0.35304306978133704 0.2660209359877794 0.7710383257300567 1
0.21801774960045772 0.7206704660952455 0.8483002870565363 1
0.8849968887257811 0.7533041701923426 0.6204485652920495 1
0.3118009069464468 0.1281158652386991 0.7411116997232806 1
0.8723859793699534 0.6259957216055508 0.3295504862877574 1
0.6189398958674798 0.13111230600637702 0.9216268553704735 1
0.38321876450624526 0.13754685093843533 0.24158125587710177 0
0.7887335706076579 0.29565088421717933 0.9895482659865469 1
0.1518695971975792 0.611502275959213 0.7055741741917292 1
0.8079993382988495 0.9110349369745016 0.6447473897014075 1
0.8692057102482209 0.9414306242546793 0.29247222907764914 1
0.7721985434668038 0.6476558859847887 0.8859832809068524 1
0.8809889504808679 0.8361257338077043 0.19387541329983649 1
0.20180988302475422 0.30465178742563837 0.8451685434428563 1
0.0013618133349824202 0.14383485620254632 0.6872890960130684 1
0.837184929369602 0.7026633204023589 0.6285944009332877 1
0.7734196947624121 0.1498801426671944 0.22067297977021494 1
0.23179621799789252 0.8802818853905785 0.9485873490041348 1
0.3365574897003373 0.2433407298294048 0.27828027313549053 0
0.33480899279671916 0.9870854969366444 0.03280293159086212 1
0.6805078489188537 0.09679487872575054 0.8460401381992255 1
0.08673390611297638 0.39237180003173233 0.33450812367945404 0
0.9694115886936275 0.05866436521751073 0.6338407029053966 1
0.8129236952490481 0.30682146188371684 0.7349939759285745 1
0.9777981592741295 0.23869296280762942 0.6671249245079508 1
0.005402263946142072 0.36091227723912045 0.7924993124572115 1
0.654949545239281 0.6792587887144451 0.9023637118636518 1
0.7001867909340862 0.36905598810781015 0.08583183372597392 1
0.36702297732111755 0.36315750961580795 0.6457830404849624 1
0.7817100439015442 0.2949352428347095 0.6051201894490241 1
0.8569482930742829 0.13799781282397816 0.03973937850228604 1
0.1444794155200292 0.6761163883220935 0.9349620656989496 1
0.372540547740286 0.6511134974810457 0.3362178605603535 1
0.7683500096298529 0.27044007024364747 0.8054593660952468 1
0.7734191479329386 0.6393588756610078 0.7455543308974204 1
0.25214312437558994 0.9041639965560295 0.04193539290491255 1
0.8453457987462165 0.15468159754404887 0.8170395150746854 1
0.2034576091883057 0.3771946712018961 0.3665730549577112 0
0.6895343926204539 0.34310209723125984 0.718488309158729 1
0.36367975801247676 0.7168456451290903 0.9804353479774044 1
0.8079557036695009 0.04826286102029931 0.7355994391327619 1
0.32295935161941147 0.3136939042752038 0.2482137924198473 0
0.7019063693996723 0.02497993226937001 0.8287013719747013 1
0.03705936526277043 0.764920365879852 0.24794901616737364 1
0.809236492193333 0.6700996767257797 0.010487048687277123 1
0.04522148668624182 0.8413736923095251 0.7306210094750203 1
0.28784830153407326 0.3200148407451201 0.15534302761350327 0
0.024837540546275738 0.9493512945448065 0.2922341260102699 1
0.7259123038508298 0.8812496177502744 0.6385565484420243 1
0.9349032293007071 0.31319070201091925 0.7558946329424551 1
0.985115276112298 0.9009248657064508 0.8142993113486852 1
0.11140534270883773 0.06162505617638847 0.6637579515258062 1
0.37763602278298447 0.6121388249743347 0.9574364324844713 1
0.8338717787421165 0.10865000943756509 0.18746484075203307 1
0.9953294902723376 0.08677717592500511 0.7430629179958543 1
0.7287362379464027 0.22135032412973066 0.37020204051450123 1
0.6355423946724523 0.9238523817795062 0.0763269192113516 1
0.12430296525490958 0.9725208435352578 0.6390257909153442 1
0.2481239657741039 0.007154042957280948 0.22272656620945197 0
0.09129879214409631 0.31248815114084727 0.9215617551943505 1
0.3625587157884502 0.8618197970361929 0.3602442668621423 1
0.04850399732386779 0.1256771921236689 0.6780138187472925 1
0.7820923774481164 0.039168504374577306 0.6995144971773307 1
0.08544739627237175 0.6015990149914703 0.9596858153936393 1
0.08418851923593929 0.25547470163506225 0.6108763035483127 1
0.812349790369094 0.73429544006369 0.772367410640989 1
0.8722160481470388 0.9479544906959525 0.05481713867158289 1
0.7091433375277891 0.37650438310642176 0.8828086873280003 1
0.901210094772119 0.35598888618581903 0.15947708505133762 1
0.8051540461613739 0.054390610712515164 0.8328607514012212 1
0.3834742227044028 0.3283308128985024 0.9088486011658596 1
0.8109378537687332 0.7073071064635083 0.7977115178736705 1
0.250946810651264 0.7546025817227955 0.9374819513764282 1
0.8802234943958621 0.7265487755061732 0.8200526481178119 1
0.09177836462772349 0.6913585805316432 0.08052852375219499 1
0.917894255682291 0.32261789623039916 0.928901272427938 1
0.2670077180606767 0.6119055524335403 0.06341606661908716 1
0.807456800625009 0.8733367642122519 0.696027889233811 1
0.6175158089476899 0.7787237020014465 0.3518588435198574 1
0.06937455117917846 0.6255190567149811 0.23790063766436165 1
0.00796577489287853 0.9077905097771014 0.9022114922921165 1
0.7580243281328601 0.14703011265215582 0.32545785467539834 1
0.2505323873084616 0.8318765415390617 0.18746716330051327 1
0.2444818773328319 0.05707117395609351 0.23134623228042295 0
0.03827568453020258 0.2874338010714791 0.3114415185915115 0
0.9720513329291565 0.21048970862942784 0.8234720662971664 1
0.629378957925806 0.21536546693360936 0.7285430620013394 1
0.06083560035172897 0.8498873240357434 0.7830951901974162 1
0.8806191584870372 0.9425653236659359 0.617703923685963 1
0.959928115411889 0.6234037722697203 0.6421544757619303 1
0.6751483791242251 0.288774675271928 0.8250081333631868 1
0.3593945688140593 0.6100847084973786 0.34487483335928537 1
0.9555322389225782 0.31681598271051536 0.38268806658824783 1
0.9458384956025145 0.801738023555783 0.9289487060276677 1
0.0021496703606326273 0.6193706889763627 0.8396203194516839 1
0.857060863964195 0.10523102530325745 0.19338424365462836 1
0.1860740792867437 0.9927646609698433 0.018479252976770444 1
0.16110026623839546 0.026681097211956106 0.88777341469885 1
0.1011676303326573 0.3502167096364547 0.2091920304934164 0
0.10375381141249285 0.02628214124481243 0.886843930192634 1
0.3863410586924779 0.032944715401074354 0.16236642900639253 0
0.6242180736233796 0.6203159528141203 0.2144898963271823 1
0.7597709378480398 0.29389414997120156 0.028363478713469892 1
0.6506281707373338 0.6851135374545443 0.04939746489420038 1
0.16780831879328928 0.19231281850507553 0.25688183524860064 0
0.6546823971006204 0.6561412639127141 0.3575978060788415 1
0.6043343039096195 0.3221192667828704 0.0469770712561548 1
0.7674983195075168 0.10064345007235953 0.20307294320352165 1
0.8946068379730012 0.986801799624119 0.675387795889662 1
0.24182868634641275 0.7900456228170615 0.8684937458531642 1
0.8906670278702808 0.08545076218146241 0.17069302953452603 1
0.9393193526992867 0.0035492410117473616 0.020516365856578234 1
0.07535868782247146 0.1054831454388937 0.11782322701766368 0
0.11810315843831165 0.23307022352667006 0.23116718675729997 0
0.20494759881230484 0.30749957085675683 0.6953835335483709 1
0.8036075754620514 0.6067452279995588 0.6031225637423341 1
0.9343937778533259 0.9748907347002905 0.702703359445951 1
0.1430879681169911 0.8948005879707476 0.770542284453227 1
0.15503794255979464 0.27286628009248826 0.6143731879997547 1
0.869739604830875 0.9943941344989675 0.2859404171699731 1
0.714125814723734 0.05467491555643722 0.22344780992986912 1
0.05924225233884284 0.9159185842836479 0.921189715291578 1
0.19497713043132603 0.09665831386054058 0.8501880862417132 1
0.23769961538129092 0.2756330683390936 0.333111554427696 0
0.17236014394601717 0.006028644096291558 0.7345788931128727 1
0.870585458317697 0.7923753155547238 0.3417602370051164 1
0.30759962160011545 0.7593744236590737 0.34256571043032635 1
0.7074934934757239 0.3085570798728732 0.6471758737997064 1
0.16089742840509502 0.13429365818652217 0.13708197209101625 0
0.8545424642405994 0.7289300061432687 0.8348644443729032 1
0.6905119449944996 0.2026764065322434 0.7030197829506611 1
0.18279795426167744 0.9455432803379058 0.13358382420999515 1
0.13169059799350147 0.9020334951447334 0.9772852650632101 1
0.2947926886148565 0.8703951097941759 0.906104634562287 1
0.8263771711749611 0.1645968014902135 0.1009207607514484 1
0.7769375258741111 0.601624379022651 0.8725305360463063 1
0.9957022289470717 0.815660118577775 0.008429166717850989 1
0.7060928895247292 0.9808699784430721 0.6045963214972405 1
0.0141621061232714 0.6447479270746906 0.16456681966400444 1
0.20222735113497126 0.6204117597709604 0.18873364082665012 1
0.7906074151693347 0.7657276729527355 0.626443645910899 1
0.12165089229340398 0.3739684256717487 0.7016741651025024 1
0.2829405969542813 0.10573884114256393 0.6190420421318877 1
0.2739563843749653 0.2852487099273451 0.6288976532771082 1
0.04953179385228912 0.23108542413540134 0.3013554926918789 0
0.07545497727397976 0.028962760000804777 0.9003167785725478 1
0.9196125245500182 0.10978233091754375 0.07956771401999496 1
0.3802959045456318 0.7921617162931405 0.9481952983753003 1
0.8531009690482154 0.7634743129821784 0.9233889805009493 1
0.9073671011568768 0.6827056770398668 0.252433866548333 1
0.12153521352593277 0.8807322345265336 0.12176658742687241 1
0.8426076998482162 0.8762289301964066 0.8541764721741467 1
0.6116554805099782 0.6994792403300121 0.02610225576563252 1
0.2742421597501151 0.6715943973105197 0.6798059599705666 1
0.16495471912463067 0.8723863555972169 0.8071300859588654 1
0.6128509192835585 0.17491286005826545 0.2780618884511864 1
0.3186392319649406 0.976315070646346 0.9927741989095682 1
0.039003071744630136 0.693046969157215 0.2871072647834281 1
0.3948430384236705 0.2513136093852111 0.6573909285639309 1
