1500 3 1
0.6690430454947737 0.9226678963896326 0.8052994442562261 1
0.6092692422693112 0.6150026224860646 0.22804219100196943 0
0.16151219365967573 0.3042611894439545 0.6805625471203838 0
0.6114685441052887 0.19387183624084436 0.9842771147906152 0
0.35643132107697106 0.725932156365945 0.6218639152674703 0
0.28772391149318066 0.16525389868226614 0.06304040076491402 0
0.22244366685356154 0.7301022901332984 0.0744376389281649 0
0.6498986577729176 0.6819780611755114 0.05213877626378327 0
0.6169619542918188 0.6839242704508575 0.6185159478728975 1
0.8871989291667002 0.1542574334439547 0.8938289900250735 0
0.3592814494501637 0.13406155773224304 0.6659754906886217 0
0.6418457356938395 0.28773567138749645 0.7063970221832824 0
0.10182110274141531 0.27130130804421615 0.9735115514041326 0
0.8947716689308949 0.17319864249865158 0.00863225306390647 0
0.9703504682206129 0.8190267586179482 0.8045452273769688 1
0.1321332164452742 0.6423454390119353 0.3019825822245832 0
0.853642050733672 0.2122433832997077 0.16569041559338826 0
0.10031799059896362 0.800964156809903 0.7383381423924071 0
0.7838477085644981 0.8837042050390915 0.3659853792698371 0
0.14196831679371724 0.050144304076583435 0.3836274432349698 0
0.7011700729690677 0.7845366932872755 0.8638434865866677 1
0.36530849835328716 0.8138621663208923 0.2294008839617282 0
0.7527737262571554 0.7443762822454791 0.007695455617481639 0
0.636426562038054 0.7537530008538335 0.9234527746391423 1
0.9245067317352319 0.34825413476456646 0.2508991120869879 0
0.802544152503209 0.8472238081748811 0.04096203623589356 0
0.69209114952163 0.8079126619178526 0.8635184029987252 1
0.29148794305272896 0.9562200831201942 0.16777389145455734 0
0.6732369022355199 0.6651672518798647 0.9809474134259158 1
0.16196614019279665 0.34516697607014546 0.032509565003361884 0
0.8068378440454316 0.25283523410707176 0.62785643427083 0
0.6393669255083575 0.7019129689370268 0.1861796018569748 0
0.6634175208668938 0.886521679356084 0.8675570119760379 1
0.8937102719871746 0.762097215057406 0.2736907969166862 0
0.32931545769858916 0.8708703629592156 0.9492585455836184 0
0.2808701553175469 0.7665046809898809 0.36077252797943093 0
0.07443854921967874 0.8898272552890127 0.9671255899876309 0
0.05510422014212857 0.024209595171005738 0.21689362841428794 0
0.8202876259261882 0.3651221581094237 0.20121048311603418 0
0.20409202894413603 0.13600990580434413 0.7648991652449932 0
0.1512347013607539 0.983688362813009 0.8702331736464533 0
0.78308716679139 0.10034395011372843 0.745482238692784 0
0.8472439654854056 0.611877053690511 0.22439538461545738 0
0.9958709410757652 0.17159758420727889 0.8998600509092738 0
0.9535222129876969 0.751209536325916 0.17061303624384383 0
0.04379661582088401 0.7459215032187463 0.08220133285563547 0
0.37007662249977524 0.6676043008713625 0.6555152672392524 0
0.7213103055889225 0.768975401068646 0.3358396995254239 0
0.27542698628454576 0.9504296351946772 0.7444577759316593 0
0.14654975846886586 0.7101644490124112 0.6866999769202481 0
0.1914993855070788 0.35133876751578696 0.07897839279389218 0
0.8626069557848348 0.3268040843748111 0.9213920528348799 0
0.296757316718011 0.31418659189855225 0.2119531861474595 0
0.31433048526395047 0.1891786647910807 0.06115948281595662 0
0.11613147076563879 0.797149954437748 0.9898137653126501 0
0.21546606051553974 0.3780588815051231 0.11337445816949021 0
0.6955630358704519 0.09305216223896218 0.24888443885286993 0
0.9479891247635611 0.07610118951606193 0.23375719326506916 0
0.6111746371624407 0.29002463631192077 0.9390210171625837 0
0.6458060021091518 0.6529464751940494 0.885738150509661 1
0.9423584784843559 0.3221186914731302 0.999863725042984 0
0.09272052881561055 0.9381345550877878 0.7763626276386799 0
0.2662502570887678 0.1485921837978733 0.7699953313078456 0
0.15969669771307082 0.3860920756150651 0.8016082269028622 0
0.600247336248919 0.7352194353018044 0.7407101516524288 1
0.6753409327960165 0.7427211560920911 0.15882719671244938 0
0.6102245913700258 0.6158161362617662 0.7370978267415279 1
0.396915843008653 0.946578506711065 0.24985018374625378 0
0.3587709917058286 0.9345910873168565 0.29301517050433556 0
0.6641802758283076 0.9693404336084447 0.35112200603744703 0
0.31782012684244154 0.8123114988217027 0.6659260477375031 0
0.6134429507020457 0.6897901446858096 0.2721206102139784 0
0.7347789649069164 0.807602780651988 0.33158504479178386 0
0.06965916418123907 0.2674120164002083 0.7450362347156646 0
0.6977614945468977 0.20123838237614855 0.07530372568646881 0
0.15624068850874917 0.8779445649826031 0.23353267017506119 0
0.16676959269169245 0.7030571068171519 0.028704839162499773 0
0.682972984728138 0.6347176725868904 0.12888793034135537 0
0.06423067120083958 0.6710367434640486 0.8809345657359223 0
0.6210427808347785 0.32664129392765995 0.13506709116119997 0
0.8218723912662044 0.6982096100270889 0.09491941818860483 0
0.09502513564159165 0.3882217937173912 0.822789895323497 0
0.3064247798685099 0.8771100473387526 0.1248492396279196 0
0.29117956529282074 0.9556817074669167 0.20803489422451482 0
0.15527459323645354 0.6691613529752922 0.6898204463569374 0
0.7133136730716938 0.2699537467763359 0.6120422386785979 0
0.0049801687036219455 0.9724311728688095 0.9079703361498473 0
0.65783195437453 0.14702428297367687 0.8945325964966803 0
0.1281305207533392 0.011319460006520954 0.8794665937878077 0
0.281420768595086 0.7464460274239784 0.255964201457482 0
0.8779725056351342 0.723647221464723 0.9609613476023909 1
0.3582058137088784 0.14204503307393446 0.9605913769712675 0
0.7557177057512936 0.7587830287056325 0.24959727216156447 0
0.6351011371323334 0.014892293497790532 0.1945820824169192 0
0.14128378253709029 0.9421175140425266 0.7551615640209874 0
0.3113819792874446 0.03802610508752158 0.9850750838336306 0
0.6877507625756654 0.7140268652510409 0.8189211686619977 1
0.3619748716742499 0.6455217379074466 0.12546014719863485 0
0.9954132167113623 0.2267576053874234 0.2649762088618809 0
0.7529674418966739 0.8843042187318318 0.9604758075496153 1
0.8651789069959008 0.3867794018008056 0.22286505571606519 0
0.7785173125355858 0.7104542654755546 0.607376964226084 1
0.7652455536621272 0.07065952727827607 0.27238453176867994 0
0.3007479624735748 0.8701098347483543 0.6818747727592189 0
0.2790242200167107 0.8817315730213671 0.9835195793408902 0
0.1891790798514762 0.37816516757069296 0.328478927565528 0
0.28597526911103777 0.19815174401153512 0.8637135398403336 0
0.875681136421644 0.9203747343564002 0.05316837603795377 0
0.7424032139512223 0.6206392656490488 0.3525895377156709 0
0.3850872625060222 0.14477126068798485 0.11665095848819074 0
0.26519376365136527 0.19244449537602637 0.34505981677862485 0
0.27491515675433476 0.21582745041564533 0.18793818556910669 0
0.03698254493775721 0.3606686629254843 0.3819299370922723 0
0.8943104350406469 0.11119749899387754 0.6959626075956756 0
0.24809081433552838 0.3524783526902583 0.3875253795658359 0
0.3461555787803554 0.6489757977859429 0.895498084992967 0
0.2462913667205774 0.7585054647309821 0.9486291920257103 0
0.6904920345646178 0.760424020632933 0.20945287053013617 0
0.2026159300155418 0.7754781375656703 0.648468464802408 0
0.9272554016373238 0.6377690047125106 0.8794104684276135 1
0.9027658304495424 0.09274828198568863 0.7526086330029297 0
0.31415689411079517 0.953042474532599 0.6331664433249578 0
0.1844268189406877 0.8882577980103773 0.6891096050402271 0
0.04082047798703092 0.33917222236374833 0.7115342975438511 0
0.37745000825472363 0.26344536080631065 0.8494713982028367 0
0.9580626970316163 0.18705480058663315 0.7604865612893791 0
0.6635496504814212 0.7784731461906117 0.055142316191169605 0
0.21295539228526106 0.08419798841276627 0.3821319959838806 0
0.3896989041972636 0.34616812357376425 0.3164180983664243 0
0.6464715177280689 0.04950292247202259 0.19019615710289872 0
0.05273209204618767 0.8568243516783675 0.8592763417427385 0
0.8389314640141665 0.9551197855171999 0.3344293690512248 0
0.16914518134703949 0.30388672925879157 0.2583264914419299 0
0.08703351691502925 0.681538501603092 0.3562114787848495 0
0.303302241163773 0.9258349132265438 0.17739276878299481 0
0.33445207162633306 0.22770277487232626 0.3866509029089219 0
0.06714163807356788 0.3797355130661455 0.13577859124356284 0
0.6391573760590243 0.8829484258309772 0.2944179947930996 0
0.7134275645662191 0.021815400920262018 0.609961187382527 0
0.6364681887226582 0.6038220311232796 0.6778205207980753 1
0.33841937871748007 0.7042121219266355 0.8969121692233499 0
0.17415799920267305 0.818545308049616 0.1536021133528246 0
0.10722579755331674 0.6709459523681955 0.7268436304308481 0
0.6341204500226281 0.8525074134007921 0.7978751755426049 1
0.11477758825676676 0.7104758942423504 0.6655107556200986 0
0.9489944602949136 0.058933630808657655 0.7982630362082065 0
0.6510827335410229 0.8154996629541443 0.9389200627980002 1
0.18080334465435755 0.37291464737428737 0.8623369499344778 0
0.2163559015820098 0.6888276728545445 0.388625736538982 0
0.8778635922435426 0.017725468458429816 0.1627211913754707 0
0.29154417287594103 0.7640587229269891 0.6584456189113949 0
0.663325861818205 0.06713259948339101 0.9868777790821124 0
0.06897144194919647 0.1286834480562481 0.7007052027092867 0
0.611802236571642 0.2854708765470473 0.7667407564714442 0
0.7352763470947254 0.2560717599860789 0.6603321195454573 0
0.6160871815903592 0.989962742514893 0.9849704069040724 1
0.8905038996121414 0.7653537960855819 0.8135729089681271 1
0.8534528602414929 0.68650980694728 0.04004147617314513 0
0.7914417974845344 0.19510802445152642 0.9748869386426838 0
0.26858715892705665 0.8747549502106241 0.6618652933117982 0
0.0841647357430283 0.6708743060858232 0.6757245128422033 0
0.8194167403069565 0.7138030339644109 0.7832542189174886 1
0.9427512698240325 0.9563169366638703 0.7913739957842745 1
0.7066817064642118 0.24059221383759055 0.934975298947552 0
0.12241122046156339 0.18234228402984676 0.6193072708585888 0
0.8342175881046165 0.9608431215412531 0.20745650055572817 0
0.3648532838177002 0.8711382283393214 0.8882315329268554 0
0.6222131139220027 0.7538261206108494 0.23379946429492338 0
0.7252363840751812 0.8902249294429037 0.3419198749361392 0
0.3159520366782449 0.07914876344202582 0.37866104770066966 0
0.2802849448748773 0.003976931985098742 0.25672294296949005 0
0.2217051504728459 0.24705560590256614 0.35911108257476054 0
0.7992714103618791 0.737805254845727 0.32617155011373444 0
0.936150181170704 0.9854498469915737 0.9548365449709605 1
0.6534581477444227 0.7933848011812963 0.3116443896685922 0
0.7258754358664824 0.7047348841177958 0.8605019482095853 1
0.25689924200926595 0.8800940040856391 0.7890389202653816 0
0.8471396633422346 0.6055059965356019 0.03713605987761881 0
0.7304800944068374 0.08199999080837006 0.8112096041811905 0
0.06419002755859948 0.09607485828120721 0.043463390790147605 0
0.013229232375117417 0.9012617427804572 0.9479255036148541 0
0.7643049505874463 0.682736117515232 0.6184497766015629 1
0.8166486488064152 0.7032809401366694 0.39293116076241785 0
0.8460619093355418 0.6973982408303976 0.622708243587992 1
0.8326265070892446 0.18976627918311617 0.7616378266547088 0
0.9001914985563716 0.22055837844381765 0.6428274448888136 0
0.6180860049872969 0.7504318640126321 0.0435151006379938 0
0.664168189684311 0.9742054766647553 0.8647220656050147 1
0.3107198688615139 0.766425778857737 0.19889705079000553 0
0.3672023614576255 0.6757182970941946 0.00461135530324519 0
0.9116893304110286 0.8795454107291343 0.9376580668359875 1
0.1675797647507582 0.12061676199344251 0.7121805862409866 0
0.1382636028391847 0.7021507029969103 0.8585060827762085 0
0.8393363835525328 0.32194339499748703 0.827221056908013 0
0.0065910138158220555 0.6204566767805072 0.6937876641080348 0
0.6223342016116072 0.087789927048456 0.8681441179352913 0
0.9932768451493239 0.0019326058591710993 0.762944455339708 0
0.6227847718144863 0.2981652348272179 0.9879827656573437 0
0.6875463799090806 0.9950182094049627 0.028160064724343847 0
0.2687380165751224 0.795949321189929 0.8589032906309909 0
0.7464416066417333 0.2813639434162015 0.24569958067471998 0
0.2239381383715282 0.2485747874237596 0.01865287323262199 0
0.9716890428803553 0.235551477030583 0.6691929227472955 0
0.6828914141246413 0.6899732431468261 0.6893628307330805 1
0.8621679793351841 0.1049033519551884 0.9562865316838977 0
0.010108505250316702 0.8007353451485091 0.3135221812450184 0
0.10411119075919262 0.6163294970244663 0.7728659862645862 0
0.15107018229341185 0.8653152183463054 0.2819823497976728 0
0.06618667264774813 0.3151764272574925 0.2468909928787586 0
0.8684134785452684 0.16218303572513737 0.7667147428577228 0
0.1838938287696822 0.8836851319547924 0.8746932845543196 0
0.7798302833905448 0.7106222642831798 0.7990811538322009 1
0.07405798997117174 0.3551704549271938 0.7821444767814596 0
0.24941331946578493 0.7741048716648466 0.0771419058594861 0
0.34062779687843636 0.786563323982149 0.09327504824223021 0
0.7896630033650476 0.8591601286209314 0.11161316861256287 0
0.3623906733824548 0.29492138741084484 0.6484206580202951 0
0.03976406515679676 0.232474383041265 0.04765329540729202 0
0.18832457655460244 0.36550838754074666 0.1224488232671026 0
0.928389459361274 0.7424788726676507 0.7019626272401254 1
0.8818994311004252 0.6256533422826381 0.04690171333522497 0
0.11445294145339369 0.8304973818649645 0.1853682896021669 0
0.22058627911327433 0.7647456637262366 0.11934575113348311 0
0.38970027664890805 0.7045687440197834 0.11779844099262071 0
0.7926009578695177 0.1453023498247893 0.6214091164508063 0
0.898648572896013 0.8290383401125984 0.18800037971288708 0
0.9273207834614419 0.9898444540757072 0.8899513025859456 1
0.8495525905458436 0.9318561695148169 0.660392282270586 1
0.25555951627761553 0.8686304044367895 0.9350948113939364 0
0.9742351817558654 0.8286437127094349 0.00014456587332167814 0
0.6074860282124303 0.36579862795375095 0.6320714381169997 0
0.25325718915094797 0.7828531091768031 0.3793072071107114 0
0.6015208137363885 0.057994752075117506 0.7181348383291689 0
0.2401682149313844 0.7045439891973789 0.6202690375770359 0
0.8794435631876923 0.831606820866335 0.3968035976544222 0
0.3560913728522753 0.9752092091305741 0.8101771724169841 0
0.6047451763180961 0.0758808131475388 0.2201830434299692 0
0.6475156829203559 0.9222483303374935 0.2643836666572471 0
0.8565414458218004 0.6288244797201817 0.11600822566477009 0
0.3168484289015572 0.2059221816250657 0.8553161395505189 0
0.840636062467422 0.051774240968726515 0.28462675216066613 0
0.08726299938101723 0.617610286601304 0.8356904677501028 0
0.3440869013624429 0.7697037369820134 0.19913873727950215 0
0.6620076702074241 0.6991770545932923 0.8288831052748101 1
0.7785633191201956 0.8642351764440344 0.15001708887707543 0
0.2818924547974273 0.3726912948135508 0.7846819920375339 0
0.9079927809429419 0.6369637273450685 0.3576363550197269 0
0.9229311769797457 0.15475682056923512 0.3196719229921562 0
0.8149525628085185 0.865269397803874 0.04790406764032851 0
0.2617611232152043 0.762445341951888 0.29215806743619444 0
0.04257292545218616 0.391490547460276 0.7791449084888071 0
0.3206574432741527 0.18276362923538736 0.3637966036120336 0
0.9704510311884764 0.8879839840403098 0.37467490529312375 0
0.9038032280426483 0.7827137599088964 0.8138549289797947 1
0.7792778612455672 0.36399006971261416 0.1529539720564489 0
0.25884581153340314 0.8020587842417773 0.2593473695542635 0
0.20658986405085156 0.7141516839695062 0.746215545379062 0
0.32446568943566145 0.3321839610707641 0.07102601325349522 0
0.7926836916773037 0.29493082063853515 0.9348127042072747 0
0.1975742437322866 0.9062798217746065 0.9167067316586797 0
0.041400838544712326 0.31379268961931983 0.8106624433791997 0
0.15649586515284486 0.7362497342471421 0.16511768162293072 0
0.6365753996315298 0.13882349246518966 0.08230877363718758 0
0.24691985439951503 0.9456725558862253 0.758187779491858 0
0.6603021969263763 0.8167127258754563 0.7662357921271521 1
0.8137242862311033 0.2989499142386316 0.18957050184680901 0
0.8584620283816394 0.9325775113132043 0.28555707803497 0
0.9694640939385162 0.15469717420477047 0.8323982862310952 0
0.7358027511982401 0.9569318237527406 0.6128577458541703 1
0.9303666487075559 0.6918709444284856 0.19835110944180767 0
0.12902507926697226 0.39469024457474344 0.9994152142015871 0
0.7346530678804233 0.31011962173938523 0.13428778721750723 0
0.21641423000498083 0.350665871502997 0.1254960634201452 0
0.07544007592364355 0.7520660148751075 0.646831790738521 0
0.09719532999645819 0.7157928387373063 0.25176722914014205 0
0.8431379680582944 0.18180251183741658 0.7489619342259202 0
0.719521493330723 0.10257392734286752 0.7669329728074427 0
0.8771771118454447 0.7343258634079097 0.1640847521023161 0
0.2851565104115711 0.20190288450921523 0.8667116945943781 0
0.657363999011747 0.049890706532583984 0.3589917351947598 0
0.8628569196756731 0.10599164816137308 0.3705183161451071 0
0.6519089434361369 0.6832022578312315 0.8073031173128797 1
0.18958782486356507 0.06894669098241901 0.6073002226698959 0
0.7473417795404903 0.9009862726664213 0.18088656263291158 0
0.8131268391185827 0.8041974062547953 0.7587152810666254 1
0.6392661313855312 0.27083974649360354 0.7408706444304238 0
0.9302745100379549 0.3722666423536214 0.9448519342984661 0
0.969098295160545 0.08059494987352245 0.9132274014039342 0
0.7375255168220224 0.9980605449404131 0.05122561990032504 0
0.9723402536734742 0.09754999894885685 0.9901886848912212 0
0.049588418798707457 0.8256975554067071 0.7586172195159235 0
0.9709372459448219 0.8421868726790628 0.06415988818119034 0
0.815342590832435 0.7023613309874296 0.12953282116473674 0
0.8306869800886689 0.31278284837766446 0.9061809048419617 0
0.8243154474918546 0.18812540292667423 0.3912482233676601 0
0.2063973155692611 0.9548556980525391 0.6722244796686333 0
0.7121076985539094 0.7379380215190117 0.322515612889542 0
0.35851406941081354 0.649400054166683 0.6035858713917481 0
0.10371277692922898 0.22640692387910333 0.7501819101972219 0
0.17080325883732772 0.3718622278262014 0.6131572345992506 0
0.6196489933400927 0.7642794380939677 0.8637952448670421 1
0.6771796030194142 0.15345870276411266 0.9079012538238557 0
0.6315729031943765 0.620635680642772 0.6647363540015332 1
0.9035646039835046 0.024898450501478098 0.986278194130487 0
0.1194629828358621 0.15378550373669064 0.8049912718943871 0
0.7655338190133572 0.173526579834686 0.2860565611991571 0
0.8304277990074659 0.15702073592723143 0.829111541003987 0
0.17648409392399578 0.7908984261491087 0.08258579773925945 0
0.9949552564558672 0.8400009132671131 0.9299164286642053 1
0.8925498448620108 0.16012039668744593 0.24542361662255174 0
0.6931287265258713 0.03762442634103602 0.9780649755245856 0
0.20152121370655218 0.20395089836049174 0.35354972390985495 0
0.9057308921766867 0.7590857344705669 0.3296961596808301 0
0.17034470217380748 0.7369401508708099 0.790897023054486 0
0.2892997118223263 0.002547316516263831 0.6431409562650129 0
0.6470604908840422 0.07661459770424883 0.8776048171917409 0
0.6381372389876241 0.31978255069367567 0.7923891858466459 0
0.6848167841706871 0.3027212951449769 0.9387219193140236 0
0.7568667126813704 0.3802569350248244 0.17792583575943832 0
0.07932813931953586 0.36474649792768354 0.029939740406697446 0
0.3812635624113292 0.010230745410310771 0.7745450177690785 0
0.33691527246328834 0.951906736633433 0.3435092077059553 0
0.2920749063076954 0.8214652636961094 0.3079555059509712 0
0.695095347355659 0.029750588775865228 0.8622507992331949 0
0.02795177057461873 0.6647426167685534 0.6793459051221131 0
0.07263570306304679 0.20154377861767703 0.6118396459648994 0
0.6902968944873842 0.30355083443079145 0.26872899390836524 0
0.08519418608617324 0.9093483710007091 0.8600045720493051 0
0.37400599378891275 0.856482563467627 0.7709588064088999 0
0.22198081271013537 0.8491992427101712 0.8789036760082982 0
0.3615386084641772 0.8335733530648473 0.8129236185655473 0
0.8796773567711643 0.35866740316088974 0.7818205940518317 0
0.1341797344591934 0.0568694778232115 0.8881531992544345 0
