"userId";"rating";"imdbId"
1;5.0;"tt0032455"
1;5.0;"tt0097576"
1;5.0;"tt0084503"
1;4.0;"tt0013442"
1;3.0;"tt0103776"
1;3.0;"tt0105435"
1;3.0;"tt0104691"
1;3.0;"tt0119640"
1;4.0;"tt0118702"
1;4.0;"tt0119229"
1;5.0;"tt0118655"
1;4.0;"tt0118880"
1;5.0;"tt0119094"
1;3.0;"tt0119654"
1;5.0;"tt0082198"
1;5.0;"tt0119488"
1;4.0;"tt0119468"
1;5.0;"tt0119174"
1;3.0;"tt0119345"
1;3.0;"tt0120201"
1;5.0;"tt0118715"
1;4.0;"tt0120888"
1;4.0;"tt0120491"
1;5.0;"tt0120769"
1;4.0;"tt0120890"
1;4.0;"tt0122718"
1;5.0;"tt0020629"
1;5.0;"tt0075148"
1;4.0;"tt0091369"
1;4.0;"tt0093409"
1;5.0;"tt0089218"
1;4.0;"tt0099088"
1;5.0;"tt0034492"
1;4.0;"tt0120815"
1;5.0;"tt0088814"
1;4.0;"tt0091059"
1;5.0;"tt0091149"
1;4.0;"tt0097523"
1;5.0;"tt0120768"
1;5.0;"tt0061852"
1;5.0;"tt0076618"
1;3.0;"tt0089908"
1;5.0;"tt0102803"
1;4.0;"tt0053285"
1;4.0;"tt0038969"
1;4.0;"tt0084827"
1;5.0;"tt0087469"
1;5.0;"tt0077869"
1;5.0;"tt0070016"
1;5.0;"tt0084649"
1;5.0;"tt0090633"
1;4.0;"tt0089469"
1;5.0;"tt0088323"
1;4.0;"tt0094721"
1;4.0;"tt0096446"
1;2.0;"tt0105629"
1;4.0;"tt0104257"
1;4.0;"tt0120812"
1;5.0;"tt0099487"
1;5.0;"tt0120586"
1;2.0;"tt0130018"
1;5.0;"tt0120660"
1;4.0;"tt0024216"
1;5.0;"tt0124198"
1;2.0;"tt0155975"
1;5.0;"tt0128445"
1;4.0;"tt0088011"
1;3.0;"tt0090357"
1;5.0;"tt0120863"
1;4.0;"tt0091225"
1;5.0;"tt0072271"
1;5.0;"tt0090555"
1;4.0;"tt0092086"
1;4.0;"tt0138987"
1;5.0;"tt0151804"
1;3.0;"tt0074812"
1;5.0;"tt0063442"
1;5.0;"tt0120735"
1;5.0;"tt0133093"
1;5.0;"tt0139239"
1;5.0;"tt0133189"
1;4.0;"tt0099422"
1;2.0;"tt0120616"
1;4.0;"tt0120915"
1;4.0;"tt0078346"
1;5.0;"tt0081573"
1;4.0;"tt0021814"
1;4.0;"tt0021884"
1;5.0;"tt0034398"
1;3.0;"tt0073629"
1;5.0;"tt0130827"
1;5.0;"tt0158983"
1;5.0;"tt0087332"
1;5.0;"tt0129167"
1;4.0;"tt0094737"
1;4.0;"tt0120657"
1;5.0;"tt0169547"
1;5.0;"tt0082348"
1;5.0;"tt0031397"
1;4.0;"tt0100802"
1;5.0;"tt0061578"
1;5.0;"tt0058150"
1;5.0;"tt0057076"
1;5.0;"tt0055928"
1;5.0;"tt0137523"
1;4.0;"tt0093870"
1;5.0;"tt0096438"
1;5.0;"tt0070328"
1;5.0;"tt0059800"
1;4.0;"tt0120601"
1;5.0;"tt0094012"
1;5.0;"tt0070608"
1;5.0;"tt0120655"
1;5.0;"tt0151137"
1;4.0;"tt0056197"
1;5.0;"tt0120689"
1;4.0;"tt0064276"
1;1.0;"tt0134119"
1;3.0;"tt0104187"
1;3.0;"tt0105417"
1;5.0;"tt0105793"
1;5.0;"tt0134084"
1;5.0;"tt0102138"
1;4.0;"tt0103060"
1;4.0;"tt0108308"
1;5.0;"tt0087985"
1;5.0;"tt0093105"
1;5.0;"tt0107050"
1;4.0;"tt0089457"
1;4.0;"tt0102057"
1;4.0;"tt0093773"
1;5.0;"tt0172495"
1;4.0;"tt0215129"
1;4.0;"tt0071807"
1;5.0;"tt0071230"
1;5.0;"tt0079501"
1;5.0;"tt0082694"
1;5.0;"tt0067741"
1;4.0;"tt0090728"
1;4.0;"tt0162650"
1;5.0;"tt0120903"
1;4.0;"tt0103241"
1;4.0;"tt0092106"
1;5.0;"tt0066026"
2;3.0;"tt0111161"
2;4.0;"tt0114694"
2;4.5;"tt0119217"
2;4.0;"tt0172495"
2;4.0;"tt0266697"
2;3.5;"tt0369339"
2;4.0;"tt0415306"
2;4.0;"tt0407887"
2;4.5;"tt0468569"
2;5.0;"tt0838283"
2;4.5;"tt0361748"
2;3.0;"tt1156398"
2;4.0;"tt1130884"
2;3.0;"tt1587707"
2;4.0;"tt1375666"
2;4.5;"tt0840361"
2;5.0;"tt1645089"
2;4.0;"tt1421373"
2;5.0;"tt1291584"
2;3.5;"tt1345836"
2;2.5;"tt1568346"
2;3.5;"tt1853728"
2;5.0;"tt0993846"
2;3.0;"tt0816692"
2;4.0;"tt2582802"
2;2.0;"tt1600196"
2;3.5;"tt0470752"
2;5.0;"tt1392190"
2;5.0;"tt4299972"
3;0.5;"tt0112792"
3;0.5;"tt0108052"
3;0.5;"tt0115956"
3;0.5;"tt0114048"
3;0.5;"tt0118114"
3;5.0;"tt0116225"
3;0.5;"tt0058385"
3;0.5;"tt0101761"
3;0.5;"tt0082846"
3;0.5;"tt0077416"
3;0.5;"tt0066206"
3;3.5;"tt0091203"
3;0.5;"tt0097351"
3;3.0;"tt0079945"
3;4.5;"tt0082198"
3;0.5;"tt0034492"
3;0.5;"tt0048280"
3;0.5;"tt0076618"
3;2.0;"tt0084827"
3;4.0;"tt0084787"
3;0.5;"tt0128853"
3;5.0;"tt0081454"
3;4.5;"tt0078087"
3;0.5;"tt0083929"
3;5.0;"tt0082694"
3;0.5;"tt0180093"
3;5.0;"tt0095488"
3;0.5;"tt0281373"
3;5.0;"tt0080836"
3;5.0;"tt0082431"
3;4.5;"tt0082677"
3;5.0;"tt0083557"
3;0.5;"tt0099699"
3;5.0;"tt0082000"
3;4.5;"tt0072913"
3;5.0;"tt0072856"
3;4.5;"tt0078062"
3;5.0;"tt0105643"
3;0.5;"tt1190080"
4;3.0;"tt0113161"
4;2.0;"tt0114746"
4;3.0;"tt0114681"
4;2.0;"tt0114369"
4;3.0;"tt0113819"
4;3.0;"tt0110877"
4;4.0;"tt0110251"
4;5.0;"tt0116324"
4;1.0;"tt0110647"
4;5.0;"tt0109508"
4;3.0;"tt0113464"
4;5.0;"tt0113677"
4;2.0;"tt0114323"
4;5.0;"tt0112471"
4;1.0;"tt0112679"
4;5.0;"tt0111797"
4;2.0;"tt0109707"
4;3.0;"tt0110005"
4;5.0;"tt0076759"
4;5.0;"tt0103994"
4;1.0;"tt0110912"
4;5.0;"tt0111149"
4;5.0;"tt0110598"
4;4.0;"tt0109045"
4;4.0;"tt0109348"
4;3.0;"tt0109484"
4;3.0;"tt0109831"
4;4.0;"tt0110478"
4;2.0;"tt0109219"
4;1.0;"tt0106677"
4;2.0;"tt0111732"
4;5.0;"tt0106977"
4;5.0;"tt0107207"
4;5.0;"tt0107507"
4;1.0;"tt0107822"
4;5.0;"tt0108149"
4;1.0;"tt0108160"
4;2.0;"tt0108358"
4;4.0;"tt0103639"
4;5.0;"tt0102926"
4;3.0;"tt0101414"
4;2.0;"tt0065214"
4;5.0;"tt0116282"
4;3.0;"tt0117060"
4;4.0;"tt0117979"
4;3.0;"tt0110480"
4;4.0;"tt0116905"
4;4.0;"tt0117991"
4;5.0;"tt0032904"
4;4.0;"tt0045152"
4;4.0;"tt0054698"
4;4.0;"tt0047396"
4;5.0;"tt0053125"
4;5.0;"tt0053291"
4;5.0;"tt0034583"
4;5.0;"tt0058385"
4;5.0;"tt0032138"
4;5.0;"tt0031381"
4;5.0;"tt0038787"
4;3.0;"tt0050658"
4;4.0;"tt0057546"
4;5.0;"tt0115640"
4;3.0;"tt0116242"
4;2.0;"tt0117802"
4;4.0;"tt0067992"
4;5.0;"tt0070707"
4;2.0;"tt0095159"
4;5.0;"tt0079470"
4;5.0;"tt0061418"
4;5.0;"tt0046912"
4;3.0;"tt0104036"
4;5.0;"tt0048545"
4;5.0;"tt0071853"
4;4.0;"tt0099703"
4;1.0;"tt0116209"
4;5.0;"tt0105488"
4;5.0;"tt0080684"
4;5.0;"tt0093779"
4;3.0;"tt0082971"
4;2.0;"tt0088846"
4;5.0;"tt0050083"
4;1.0;"tt0093191"
4;4.0;"tt0099685"
4;4.0;"tt0054215"
4;4.0;"tt0086879"
4;5.0;"tt0050212"
4;4.0;"tt0092005"
4;4.0;"tt0107048"
4;4.0;"tt0105695"
4;2.0;"tt0102536"
4;5.0;"tt0032455"
4;5.0;"tt0044706"
4;4.0;"tt0088258"
4;4.0;"tt0097576"
4;3.0;"tt0064115"
4;1.0;"tt0116996"
4;5.0;"tt0118111"
4;4.0;"tt0119008"
4;4.0;"tt0119229"
4;4.0;"tt0118655"
4;3.0;"tt0119654"
4;1.0;"tt0118883"
4;2.0;"tt0119488"
4;4.0;"tt0119164"
4;1.0;"tt0119217"
4;4.0;"tt0120255"
4;4.0;"tt0118715"
4;5.0;"tt0118566"
4;3.0;"tt0119590"
4;5.0;"tt0120176"
4;2.0;"tt0119448"
4;4.0;"tt0118798"
4;3.0;"tt0120777"
4;2.0;"tt0120787"
4;4.0;"tt0127723"
4;3.0;"tt0120762"
4;4.0;"tt0120321"
4;1.0;"tt0118789"
4;3.0;"tt0129387"
4;5.0;"tt0055614"
4;2.0;"tt0100142"
4;5.0;"tt0091369"
4;4.0;"tt0088847"
4;2.0;"tt0047478"
4;4.0;"tt0090756"
4;5.0;"tt0061852"
4;4.0;"tt0079367"
4;3.0;"tt0091790"
4;5.0;"tt0080801"
4;5.0;"tt0094721"
4;5.0;"tt0044079"
4;4.0;"tt0036342"
4;5.0;"tt0035279"
4;1.0;"tt0126604"
4;1.0;"tt0118799"
4;2.0;"tt0127536"
4;4.0;"tt0050783"
4;4.0;"tt0166396"
4;5.0;"tt0147004"
4;3.0;"tt0128445"
4;4.0;"tt0088011"
4;4.0;"tt0091605"
4;1.0;"tt0133093"
4;5.0;"tt0126250"
4;5.0;"tt0126886"
4;1.0;"tt0120915"
4;4.0;"tt0145660"
4;5.0;"tt0130827"
4;2.0;"tt0120663"
4;4.0;"tt0167404"
4;1.0;"tt0155267"
4;2.0;"tt0131325"
4;5.0;"tt0080339"
4;5.0;"tt0118843"
4;5.0;"tt0169547"
4;4.0;"tt0050814"
4;4.0;"tt0068699"
4;5.0;"tt0095270"
4;2.0;"tt0137523"
4;2.0;"tt0097123"
4;4.0;"tt0120601"
4;4.0;"tt0094012"
4;5.0;"tt0101669"
4;4.0;"tt0101605"
4;3.0;"tt0178737"
4;5.0;"tt0185125"
4;4.0;"tt0175880"
4;1.0;"tt0177789"
4;4.0;"tt0134119"
4;4.0;"tt0077269"
4;4.0;"tt0104694"
4;4.0;"tt0185014"
4;3.0;"tt0101698"
4;5.0;"tt0049730"
4;4.0;"tt0102138"
4;4.0;"tt0195685"
4;2.0;"tt0146882"
4;1.0;"tt0102057"
4;5.0;"tt0075029"
4;2.0;"tt0166175"
4;1.0;"tt0085970"
4;3.0;"tt0060176"
4;3.0;"tt0103241"
4;5.0;"tt0251739"
4;4.0;"tt0181875"
4;3.0;"tt0218839"
4;4.0;"tt0249462"
4;4.0;"tt0190332"
4;3.0;"tt0093748"
4;1.0;"tt0241303"
4;3.0;"tt0219699"
4;4.0;"tt0247196"
4;3.0;"tt0190590"
4;3.0;"tt0120202"
4;4.0;"tt0146309"
4;5.0;"tt0181865"
4;3.0;"tt0234805"
4;4.0;"tt0093260"
4;3.0;"tt0118694"
4;3.0;"tt0251031"
4;2.0;"tt0209144"
4;5.0;"tt0221027"
4;4.0;"tt0243155"
4;3.0;"tt0255094"
4;2.0;"tt0199129"
4;4.0;"tt0240913"
4;1.0;"tt0203009"
4;4.0;"tt0234288"
4;3.0;"tt0243493"
4;1.0;"tt0162346"
4;3.0;"tt0203166"
4;5.0;"tt0242587"
4;3.0;"tt0243133"
4;4.0;"tt0241527"
4;4.0;"tt0256009"
4;5.0;"tt0283509"
5;4.0;"tt0114709"
5;4.0;"tt0113161"
5;4.0;"tt0112431"
5;4.0;"tt0112818"
5;3.0;"tt0112697"
5;4.0;"tt0114814"
5;5.0;"tt0110877"
5;4.0;"tt0112573"
5;3.0;"tt0112384"
5;3.0;"tt0112462"
5;4.0;"tt0111797"
5;5.0;"tt0110005"
5;3.0;"tt0110148"
5;4.0;"tt0110367"
5;3.0;"tt0103994"
5;1.0;"tt0110322"
5;5.0;"tt0110729"
5;5.0;"tt0110912"
5;3.0;"tt0110932"
5;2.0;"tt0111282"
5;3.0;"tt0111161"
5;3.0;"tt0109040"
5;3.0;"tt0109444"
5;2.0;"tt0109831"
5;3.0;"tt0110357"
5;4.0;"tt0110475"
5;2.0;"tt0111503"
5;3.0;"tt0106220"
5;4.0;"tt0106977"
5;4.0;"tt0107206"
5;5.0;"tt0107207"
5;3.0;"tt0107943"
5;5.0;"tt0108052"
5;4.0;"tt0108071"
5;3.0;"tt0108101"
5;4.0;"tt0103639"
5;3.0;"tt0103064"
5;5.0;"tt0099348"
5;3.0;"tt0096895"
5;5.0;"tt0029583"
5;5.0;"tt0101414"
5;5.0;"tt0032910"
5;3.0;"tt0100405"
5;3.0;"tt0116282"
6;4.0;"tt0113497"
6;5.0;"tt0113228"
6;3.0;"tt0114885"
6;5.0;"tt0113041"
6;4.0;"tt0113277"
6;4.0;"tt0114319"
6;3.0;"tt0112302"
6;3.0;"tt0113189"
6;4.0;"tt0112346"
6;3.0;"tt0112453"
6;4.0;"tt0112760"
6;4.0;"tt0112641"
6;4.0;"tt0114388"
6;2.0;"tt0112281"
6;2.0;"tt0113161"
6;5.0;"tt0112722"
6;4.0;"tt0114168"
6;3.0;"tt0113627"
6;4.0;"tt0114057"
6;3.0;"tt0114011"
6;3.0;"tt0112792"
6;4.0;"tt0114746"
6;4.0;"tt0112431"
6;5.0;"tt0112818"
6;4.0;"tt0114279"
6;4.0;"tt0114272"
6;3.0;"tt0114681"
6;4.0;"tt0113347"
6;4.0;"tt0114369"
6;1.0;"tt0114814"
6;4.0;"tt0112499"
6;4.0;"tt0113419"
6;4.0;"tt0116260"
6;4.0;"tt0113862"
6;3.0;"tt0115683"
6;3.0;"tt0116839"
6;4.0;"tt0114367"
6;3.0;"tt0116731"
6;5.0;"tt0118158"
6;3.0;"tt0116151"
6;2.0;"tt0115697"
6;4.0;"tt0113972"
6;4.0;"tt0117002"
6;4.0;"tt0114825"
6;4.0;"tt0115759"
6;3.0;"tt0115907"
6;1.0;"tt0117102"
6;4.0;"tt0116483"
6;3.0;"tt0112579"
6;5.0;"tt0112573"
6;4.0;"tt0113326"
6;3.0;"tt0115645"
6;3.0;"tt0110647"
6;3.0;"tt0116130"
6;3.0;"tt0118055"
6;4.0;"tt0115685"
6;4.0;"tt0112442"
6;4.0;"tt0112342"
6;4.0;"tt0112384"
6;4.0;"tt0114287"
6;3.0;"tt0112462"
6;4.0;"tt0112642"
6;3.0;"tt0112688"
6;5.0;"tt0112715"
6;3.0;"tt0112740"
6;3.0;"tt0112851"
6;3.0;"tt0112864"
6;5.0;"tt0113071"
6;3.0;"tt0113243"
6;3.0;"tt0113464"
6;3.0;"tt0113500"
6;3.0;"tt0113690"
6;1.0;"tt0113729"
6;2.0;"tt0113749"
6;3.0;"tt0113820"
6;3.0;"tt0113957"
6;3.0;"tt0113986"
6;3.0;"tt0114241"
6;2.0;"tt0114345"
6;4.0;"tt0114496"
6;3.0;"tt0114508"
6;3.0;"tt0114663"
6;3.0;"tt0114781"
6;3.0;"tt0114798"
6;4.0;"tt0114887"
6;3.0;"tt0114898"
6;3.0;"tt0114928"
6;4.0;"tt0114938"
6;4.0;"tt0112602"
6;4.0;"tt0112508"
6;3.0;"tt0112438"
6;2.0;"tt0112571"
6;3.0;"tt0112757"
6;4.0;"tt0112679"
6;3.0;"tt0112883"
6;4.0;"tt0109635"
6;5.0;"tt0109642"
6;3.0;"tt0109686"
6;2.0;"tt0109758"
6;4.0;"tt0113117"
6;4.0;"tt0113097"
6;3.0;"tt0113198"
6;3.0;"tt0113303"
6;3.0;"tt0113199"
6;5.0;"tt0110066"
6;4.0;"tt0110006"
6;3.0;"tt0113360"
6;4.0;"tt0110099"
6;3.0;"tt0110148"
6;3.0;"tt0113463"
6;3.0;"tt0110216"
6;5.0;"tt0113501"
6;3.0;"tt0113538"
6;4.0;"tt0110367"
6;5.0;"tt0113670"
6;3.0;"tt0103994"
6;3.0;"tt0110322"
6;3.0;"tt0110443"
6;3.0;"tt0110391"
6;4.0;"tt0113691"
6;3.0;"tt0109836"
6;4.0;"tt0113755"
6;4.0;"tt0110516"
6;5.0;"tt0110527"
6;3.0;"tt0113896"
6;4.0;"tt0110684"
6;3.0;"tt0110638"
6;2.0;"tt0110632"
6;3.0;"tt0110737"
6;3.0;"tt0114151"
6;4.0;"tt0114069"
6;3.0;"tt0110413"
6;2.0;"tt0110912"
6;3.0;"tt0110963"
6;3.0;"tt0114214"
6;4.0;"tt0114296"
6;3.0;"tt0114268"
6;1.0;"tt0114571"
6;3.0;"tt0111333"
6;5.0;"tt0111112"
6;4.0;"tt0111255"
6;5.0;"tt0111282"
6;4.0;"tt0111070"
6;5.0;"tt0111161"
6;1.0;"tt0114614"
6;4.0;"tt0111280"
6;3.0;"tt0114609"
6;3.0;"tt0114852"
6;5.0;"tt0114694"
6;3.0;"tt0114888"
6;5.0;"tt0108550"
6;4.0;"tt0114924"
6;4.0;"tt0111667"
6;3.0;"tt0110598"
6;3.0;"tt0112435"
6;3.0;"tt0109040"
6;3.0;"tt0104779"
6;3.0;"tt0109348"
6;5.0;"tt0109444"
6;5.0;"tt0109446"
6;4.0;"tt0109484"
6;3.0;"tt0109504"
6;4.0;"tt0109506"
6;4.0;"tt0109450"
6;4.0;"tt0109813"
6;5.0;"tt0109830"
6;3.0;"tt0109831"
6;3.0;"tt0113305"
6;3.0;"tt0110091"
6;3.0;"tt0110093"
6;4.0;"tt0110167"
6;3.0;"tt0110213"
6;5.0;"tt0110357"
6;3.0;"tt0111686"
6;4.0;"tt0110475"
6;5.0;"tt0110478"
6;4.0;"tt0110622"
6;3.0;"tt0110771"
6;3.0;"tt0110989"
6;5.0;"tt0111257"
6;3.0;"tt0111256"
6;4.0;"tt0111503"
6;3.0;"tt0111693"
6;3.0;"tt0111742"
6;3.0;"tt0111756"
6;3.0;"tt0110027"
6;3.0;"tt0106220"
6;3.0;"tt0106226"
6;4.0;"tt0106292"
6;3.0;"tt0109198"
6;3.0;"tt0106400"
6;3.0;"tt0106452"
6;5.0;"tt0109439"
6;4.0;"tt0106582"
6;3.0;"tt0106598"
6;3.0;"tt0109480"
6;4.0;"tt0106673"
6;3.0;"tt0106873"
6;4.0;"tt0111732"
6;4.0;"tt0106918"
6;3.0;"tt0106965"
6;5.0;"tt0106977"
6;3.0;"tt0107004"
6;3.0;"tt0109891"
6;2.0;"tt0107144"
6;4.0;"tt0112966"
6;4.0;"tt0107151"
6;3.0;"tt0110097"
6;4.0;"tt0107206"
6;4.0;"tt0107207"
6;4.0;"tt0108551"
6;5.0;"tt0107290"
6;3.0;"tt0107362"
6;3.0;"tt0107478"
6;3.0;"tt0107497"
6;4.0;"tt0107501"
6;3.0;"tt0107554"
6;3.0;"tt0116253"
6;3.0;"tt0107616"
6;5.0;"tt0107614"
6;3.0;"tt0110657"
6;3.0;"tt0110687"
6;4.0;"tt0107818"
6;3.0;"tt0107822"
6;3.0;"tt0107840"
6;4.0;"tt0107943"
6;4.0;"tt0110971"
6;3.0;"tt0107977"
6;3.0;"tt0108002"
6;3.0;"tt0108052"
6;3.0;"tt0108071"
6;3.0;"tt0111127"
6;3.0;"tt0111194"
6;3.0;"tt0111201"
6;3.0;"tt0108160"
6;3.0;"tt0108162"
6;4.0;"tt0108186"
6;3.0;"tt0108174"
6;2.0;"tt0108255"
6;3.0;"tt0111400"
6;3.0;"tt0108333"
6;5.0;"tt0108358"
6;4.0;"tt0110363"
6;3.0;"tt0110366"
6;5.0;"tt0099653"
6;5.0;"tt0103639"
6;3.0;"tt0103064"
6;5.0;"tt0099348"
6;3.0;"tt0096895"
6;4.0;"tt0102926"
6;4.0;"tt0029583"
6;5.0;"tt0101414"
6;3.0;"tt0032910"
6;4.0;"tt0100405"
6;3.0;"tt0112625"
6;3.0;"tt0116282"
6;4.0;"tt0116552"
6;5.0;"tt0065421"
6;3.0;"tt0117381"
6;4.0;"tt0115509"
6;4.0;"tt0117608"
6;1.0;"tt0116095"
6;4.0;"tt0115956"
6;3.0;"tt0116287"
6;3.0;"tt0112536"
6;3.0;"tt0117774"
6;3.0;"tt0116289"
6;4.0;"tt0112368"
6;3.0;"tt0117420"
6;4.0;"tt0117979"
6;5.0;"tt0095776"
6;3.0;"tt0115851"
6;4.0;"tt0116322"
6;2.0;"tt0117108"
6;5.0;"tt0117998"
6;3.0;"tt0117768"
6;1.0;"tt0117765"
6;3.0;"tt0116669"
6;3.0;"tt0063715"
6;5.0;"tt0116629"
6;5.0;"tt0116583"
6;3.0;"tt0111237"
6;3.0;"tt0116365"
6;3.0;"tt0116493"
6;4.0;"tt0117333"
6;3.0;"tt0118073"
6;5.0;"tt0116313"
6;4.0;"tt0116353"
6;3.0;"tt0117008"
6;4.0;"tt0116191"
6;3.0;"tt0115986"
6;3.0;"tt0117826"
6;4.0;"tt0117718"
6;4.0;"tt0117918"
6;3.0;"tt0115836"
6;3.0;"tt0116654"
6;3.0;"tt0116311"
6;3.0;"tt0113596"
6;3.0;"tt0113253"
6;3.0;"tt0114007"
6;3.0;"tt0118927"
6;4.0;"tt0116329"
6;4.0;"tt0117039"
6;4.0;"tt0116830"
6;2.0;"tt0115438"
6;4.0;"tt0116421"
6;4.0;"tt0115862"
6;3.0;"tt0117887"
6;5.0;"tt0116409"
6;4.0;"tt0117665"
6;4.0;"tt0115491"
6;3.0;"tt0067992"
6;4.0;"tt0068334"
6;3.0;"tt0061418"
7;4.5;"tt0114709"
7;4.5;"tt0114814"
7;3.0;"tt0110877"
7;4.5;"tt0112384"
7;4.0;"tt0112864"
7;5.0;"tt0076759"
7;5.0;"tt0109830"
7;3.0;"tt0111503"
7;5.0;"tt0107144"
7;5.0;"tt0107290"
7;2.0;"tt0099653"
7;3.0;"tt0103639"
7;2.5;"tt0103064"
7;3.0;"tt0096895"
7;5.0;"tt0102926"
7;3.5;"tt0101414"
7;4.0;"tt0117060"
7;4.0;"tt0057012"
7;4.5;"tt0116629"
7;3.0;"tt0031381"
7;4.0;"tt0062622"
7;4.0;"tt0092099"
7;1.5;"tt0116209"
7;4.0;"tt0080684"
7;4.0;"tt0078788"
7;4.0;"tt0086190"
7;5.0;"tt0054215"
7;4.5;"tt0080455"
7;5.0;"tt0088247"
7;1.5;"tt0097165"
7;5.0;"tt0088763"
7;3.5;"tt0118655"
7;5.0;"tt0118884"
7;4.0;"tt0099810"
7;3.0;"tt0119488"
7;3.0;"tt0120382"
7;0.5;"tt0119822"
7;4.0;"tt0120591"
7;1.5;"tt0129387"
7;4.5;"tt0075148"
7;5.0;"tt0047478"
7;2.0;"tt0118799"
7;3.5;"tt0120660"
7;5.0;"tt0063442"
7;1.5;"tt0120915"
7;3.0;"tt0078346"
7;4.5;"tt0125439"
7;2.0;"tt0145660"
7;2.5;"tt0144214"
7;1.5;"tt0120891"
7;3.5;"tt0097428"
7;4.5;"tt0167404"
7;4.0;"tt0169547"
7;4.5;"tt0120363"
7;1.5;"tt0183523"
7;4.5;"tt0195685"
7;1.5;"tt0172495"
7;1.0;"tt0120755"
7;3.5;"tt0120903"
7;5.0;"tt0102510"
7;4.0;"tt0210945"
7;2.5;"tt0160127"
7;3.0;"tt0217869"
7;4.0;"tt0207201"
7;2.0;"tt0215750"
7;2.0;"tt0243155"
7;4.0;"tt0126029"
7;0.5;"tt0213149"
7;4.5;"tt0212720"
7;1.0;"tt0133152"
7;1.5;"tt0247638"
7;1.5;"tt0219965"
7;3.0;"tt0272152"
7;4.0;"tt0198781"
7;4.0;"tt0241527"
7;4.0;"tt0240772"
7;4.5;"tt0120737"
7;4.5;"tt0268978"
7;3.5;"tt0268380"
7;3.5;"tt0145487"
7;0.5;"tt0121765"
7;4.0;"tt0181689"
7;3.0;"tt0120912"
7;3.0;"tt0257044"
7;1.5;"tt0286106"
7;5.0;"tt0245429"
7;4.5;"tt0295297"
7;4.5;"tt0167261"
7;4.0;"tt0264464"
7;4.5;"tt0299658"
7;4.0;"tt0290334"
7;4.0;"tt0234215"
7;0.5;"tt0286716"
7;4.5;"tt0325980"
7;4.5;"tt0332379"
7;2.0;"tt0242653"
7;4.5;"tt0325710"
7;4.0;"tt0167260"
7;3.0;"tt0337909"
7;4.0;"tt0328107"
7;4.5;"tt0069947"
7;3.5;"tt0298148"
7;2.5;"tt0304141"
7;2.0;"tt0327162"
7;4.5;"tt0364725"
7;4.5;"tt0316654"
7;3.5;"tt0372183"
7;1.0;"tt0327554"
7;1.0;"tt0368447"
7;4.5;"tt0369339"
7;1.5;"tt0368933"
7;1.0;"tt0346156"
7;3.5;"tt0356618"
7;1.0;"tt0307453"
7;4.5;"tt0349710"
7;4.0;"tt0375063"
7;4.0;"tt0387564"
7;3.5;"tt0350258"
7;4.0;"tt0317705"
7;1.0;"tt0338348"
7;2.5;"tt0308644"
7;2.5;"tt0368891"
7;4.0;"tt0349903"
